Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Blinding Lights,The Weeknd,5/28/20,"1,033,152",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,5/28/20,"1,007,221",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,5/29/20,"1,696,210",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,5/29/20,"1,696,068",2,us,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Sour Candy (with BLACKPINK),Lady Gaga,5/29/20,"1,541,858",3,us,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,0.752,0.87,-3.812,0.0623,0.0604,1.12E-05,0.489,0.784,120.006,"['dance pop', 'pop', 'post-teen pop']"
Tell Me U Luv Me (with Trippie Redd),Juice WRLD,5/29/20,"1,126,035",4,us,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD,0.609,0.757,-5.605,0.119,0.299,0,0.63,0.379,128.022,"['chicago rap', 'melodic rap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",5/29/20,"1,123,579",5,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
ROCKSTAR (feat. Roddy Ricch),DaBaby,5/30/20,"1,707,238",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,5/30/20,"1,322,775",2,us,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",5/30/20,"1,101,681",3,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Toosie Slide,Drake,5/30/20,"1,062,929",4,us,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Blinding Lights,The Weeknd,5/30/20,"1,060,660",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,5/31/20,"1,502,977",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,5/31/20,"1,025,338",2,us,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",5/31/20,"983,646",3,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blinding Lights,The Weeknd,5/31/20,"945,400",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Toosie Slide,Drake,5/31/20,"937,997",5,us,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/1/20,"1,536,712",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Rain On Me (with Ariana Grande),Lady Gaga,6/1/20,"1,001,563",2,us,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/1/20,"995,807",3,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blueberry Faygo,Lil Mosey,6/1/20,"951,373",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Party Girl,StaySolidRocky,6/1/20,"926,395",5,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/2/20,"1,614,074",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
This Is America,Childish Gambino,6/2/20,"1,117,512",2,us,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,0.854,0.463,-6.159,0.137,0.117,0,0.354,0.549,120.024,"['atl hip hop', 'hip hop', 'pop rap', 'rap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/2/20,"1,022,665",3,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Party Girl,StaySolidRocky,6/2/20,"975,876",4,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/2/20,"946,107",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/3/20,"1,652,973",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/3/20,"1,036,830",2,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Party Girl,StaySolidRocky,6/3/20,"1,021,401",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/3/20,"968,099",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/3/20,"957,604",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/4/20,"1,611,086",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/4/20,"1,017,626",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/4/20,"1,015,855",3,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blueberry Faygo,Lil Mosey,6/4/20,"987,345",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/4/20,"970,925",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/5/20,"1,655,785",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/5/20,"1,063,341",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/5/20,"1,016,306",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/5/20,"1,002,529",4,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blinding Lights,The Weeknd,6/5/20,"994,820",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/6/20,"1,662,394",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/6/20,"1,055,005",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/6/20,"1,012,539",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/6/20,"1,005,883",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/6/20,"989,818",5,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/7/20,"1,495,036",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/7/20,"985,047",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/7/20,"937,091",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Blinding Lights,The Weeknd,6/7/20,"926,890",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/7/20,"905,323",5,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/8/20,"1,549,341",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/8/20,"1,074,627",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/8/20,"983,251",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/8/20,"958,975",4,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blinding Lights,The Weeknd,6/8/20,"939,767",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/9/20,"1,540,183",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/9/20,"1,071,627",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/9/20,"986,436",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/9/20,"975,321",4,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blinding Lights,The Weeknd,6/9/20,"936,168",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/10/20,"1,537,292",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/10/20,"1,079,914",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/10/20,"990,021",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/10/20,"969,673",4,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blinding Lights,The Weeknd,6/10/20,"937,653",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/11/20,"1,541,751",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/11/20,"1,083,274",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blueberry Faygo,Lil Mosey,6/11/20,"986,365",3,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/11/20,"985,373",4,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Blinding Lights,The Weeknd,6/11/20,"948,624",5,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/12/20,"1,329,073",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/12/20,"1,169,465",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
The Bigger Picture,Lil Baby,6/12/20,"1,103,275",3,us,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,0.59,0.618,-5.756,0.334,0.0127,0,0.244,0.153,96.459,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Blinding Lights,The Weeknd,6/12/20,"1,053,409",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/12/20,"1,049,432",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/13/20,"1,223,197",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/13/20,"1,157,884",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
The Bigger Picture,Lil Baby,6/13/20,"1,140,438",3,us,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,0.59,0.618,-5.756,0.334,0.0127,0,0.244,0.153,96.459,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Blinding Lights,The Weeknd,6/13/20,"1,070,117",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/13/20,"1,015,848",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/14/20,"1,093,552",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/14/20,"1,067,485",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
The Bigger Picture,Lil Baby,6/14/20,"972,110",3,us,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,0.59,0.618,-5.756,0.334,0.0127,0,0.244,0.153,96.459,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Blinding Lights,The Weeknd,6/14/20,"965,247",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/14/20,"932,282",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/15/20,"1,274,158",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/15/20,"1,111,717",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/15/20,"962,118",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
The Bigger Picture,Lil Baby,6/15/20,"957,793",4,us,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,0.59,0.618,-5.756,0.334,0.0127,0,0.244,0.153,96.459,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Blueberry Faygo,Lil Mosey,6/15/20,"956,441",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/16/20,"1,341,444",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/16/20,"1,145,900",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/16/20,"985,477",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/16/20,"973,995",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",6/16/20,"922,776",5,us,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0,0.157,0.28,129.979,[]
Snow On Tha Bluff,J. Cole,6/17/20,"1,469,240",1,us,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog,0.586,0.512,-8.819,0.0668,0.723,0.0002,0.119,0.235,75.857,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/17/20,"1,324,216",2,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/17/20,"1,128,512",3,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/17/20,"976,145",4,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/17/20,"965,881",5,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,6/18/20,"1,335,090",1,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Party Girl,StaySolidRocky,6/18/20,"1,130,853",2,us,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,['melodic rap']
Blinding Lights,The Weeknd,6/18/20,"982,094",3,us,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Blueberry Faygo,Lil Mosey,6/18/20,"966,114",4,us,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
Snow On Tha Bluff,J. Cole,6/18/20,"882,749",5,us,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog,0.586,0.512,-8.819,0.0668,0.723,0.0002,0.119,0.235,75.857,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
